"Goal","Target","IndicatorRef","IndicatorId","IndicatorDescription","SeriesCode","SeriesType","SeriesDescription","ParentCountryOrAreaCode","CountryOrAreaCode","CountryOrAreaName","LDC","LLDC","SIDS","Frequency","SourceType","AgeGroup","Location","Sex","Value type","Unit","UnitMultiplier","Y2015","Y2015FN"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","GBR","United Kingdom of Great Britain and Northern Ireland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","47.70","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_NE","GBR","United Kingdom of Great Britain and Northern Ireland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","51.90","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","HRV","Croatia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","53.70","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","HRV","Croatia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","61.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","HRV","Croatia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","46.60","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","GRC","Greece","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","43.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","GRC","Greece","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","47.10","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","GRC","Greece","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","51.20","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","ITA","Italy","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","42.90","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","ITA","Italy","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","48.50","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","ITA","Italy","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","37.40","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","MLT","Malta","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","51.40","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","MLT","Malta","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","43.20","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","MLT","Malta","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","47.30","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","MNE","Montenegro","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","63.00","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","MNE","Montenegro","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Percent","Units","65.30","NA, 1, 2, 3"
"4","4.4","4.4.1","C040401","Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill","SE_ADT_ICTTRFF","+","Proportion of youth and adults with information and communications technology (ICT) skill, transferring files between a computer and other devices","M49_EUR_SE","MNE","Montenegro","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Percent","Units","60.00","NA, 1, 2, 3"
